
DATE,OSS_KEYWORD,USERS,SITE_VISITS,RANK,KEYWORD_CATEGORY
2021-12-03,ipad,76.160756216,77.369657108,9,Computer
2021-12-03,christmas lights,73.742954431,74.951855323,10,Holiday
2021-12-04,wheel of time,166.52476612,180.637034435,1,Book
2021-12-04,nintendo switch,155.234951468,158.057405131,2,Toy & Games
2021-12-04,christmas tree,118.543053848,124.187961174,3,Holiday
2021-12-04,smsxon,115.720600185,122.776734343,4,Miscellaneous
2021-12-04,air fryer,115.720600185,117.131827016,4,Appliance
2021-12-04,christmas lights,100.197105038,100.197105038,6,Holiday
2021-12-04,gift cards,100.197105038,100.197105038,6,Gift Card
2021-12-04,airpods,97.374651375,103.019558701,8,Airpods
2021-12-04,christmas decorations,97.374651375,101.60833187,8,Holiday
2021-12-04,lego,94.552197712,95.963424544,10,Toy & Games
2021-12-05,nintendo switch,161.969305397,168.718026455,1,Toy & Games
2021-12-05,gift cards,129.575444318,132.274932741,2,Gift Card
2021-12-05,smsxon,121.476979048,126.875955894,3,Miscellaneous
2021-12-05,lego,120.127234836,122.82672326,4,Toy & Games
2021-12-05,wheel of time,117.427746413,137.673909588,5,Book
2021-12-05,christmas tree,116.078002201,120.127234836,6,Holiday
2021-12-05,christmas lights,110.679025355,110.679025355,7,Holiday
2021-12-05,christmas decorations,109.329281143,110.679025355,8,Holiday
2021-12-05,airpods,103.930304297,103.930304297,9,Airpods
2021-12-05,squishmallow,95.831839027,97.181583238,10,Movie
2021-12-06,nintendo switch,132.972441332,134.12872343,1,Toy & Games
2021-12-06,smsxon,115.628209854,124.878466642,2,Miscellaneous
2021-12-06,lego,114.471927755,115.628209854,3,Toy & Games
2021-12-06,gift cards,105.221670967,107.534235164,4,Gift Card
2021-12-06,amazon gift card,92.502567883,92.502567883,5,Gift Card
2021-12-06,live chat,89.033721587,91.346285784,6,Amazon
2021-12-06,christmas decorations,84.408593193,89.033721587,7,Holiday
2021-12-06,wheel of time,78.6271827,83.252311095,8,Book
2021-12-06,christmas lights,77.470900602,78.6271827,9,Holiday
2021-12-06,kindle,77.470900602,79.783464799,9,Computer
2021-12-07,live chat,201.620703355,220.267704821,1,Amazon
2021-12-07,gift cards,134.025323039,135.190760631,2,Gift Card
2021-12-07,nintendo switch,117.709196756,118.874634348,3,Toy & Games
2021-12-07,lego,116.543759165,121.205509531,4,Toy & Games
2021-12-07,wheel of time,106.05482084,117.709196756,5,Book
2021-12-07,airpods,97.896757698,100.227632882,6,Airpods
2021-12-07,amazon gift card,94.400444923,100.227632882,7,Gift Card
2021-12-07,headphones,92.06956974,95.565882515,8,Computer
2021-12-07,ps5,78.08431864,79.249756232,9,Toy & Games
2021-12-07,air fryer,78.08431864,80.415193824,9,Appliance
2021-12-08,nintendo switch,117.042237462,118.212659837,1,Toy & Games
2021-12-08,gift cards,115.871815087,119.383082211,2,Gift Card
2021-12-08,smsxon,110.019703214,114.701392713,3,Miscellaneous
2021-12-08,wheel of time,90.122522846,98.315479468,4,Book
2021-12-08,lego,88.952100471,95.974634719,5,Toy & Games
2021-12-08,amazon gift card,84.270410973,86.611255722,6,Gift Card
2021-12-08,airpods,83.099988598,86.611255722,7,Airpods
2021-12-08,ipad,81.929566223,84.270410973,8,Computer
2021-12-08,live chat,80.759143849,80.759143849,9,Amazon
2021-12-08,laptop,74.907031976,83.099988598,10,Computer
2021-12-09,smsxon,170.334905776,183.256864145,1,Miscellaneous
2021-12-09,gift cards,151.539329966,153.888776942,2,Gift Card
2021-12-09,wheel of time,151.539329966,170.334905776,2,Book
2021-12-09,nintendo switch,115.122901835,117.472348811,4,Toy & Games
2021-12-09,airpods,89.278985096,91.628432073,5,Airpods
2021-12-09,lego,88.104261608,92.803155561,6,Toy & Games
2021-12-09,kindle,75.182303239,79.881197192,7,Computer
2021-12-09,amazon gift card,75.182303239,75.182303239,7,Gift Card
2021-12-09,laptop,72.832856263,76.357026727,9,Computer
2021-12-09,ps5,71.658132775,74.007579751,10,Toy & Games
2021-12-10,wheel of time,249.964945302,274.592033509,1,Book
2021-12-10,gift cards,142.837111601,144.068466011,2,Gift Card
2021-12-10,nintendo switch,124.366795446,130.523567497,3,Toy & Games
2021-12-10,amazon gift card,100.971061649,102.202416059,4,Gift Card
2021-12-10,the expanse,97.276998418,105.89647929,5,Movie
2021-12-10,ps5,94.814289597,96.045644008,6,Toy & Games
2021-12-10,kanye,91.120226366,97.276998418,7,Clothing
2021-12-10,lego,88.657517545,91.120226366,8,Toy & Games
2021-12-10,smsxon,87.426163135,89.888871956,9,Miscellaneous
2021-12-10,ipad,84.963454314,91.120226366,10,Computer
2021-12-11,wheel of time,203.765301572,218.114970697,1,Book
2021-12-11,gift cards,169.326095673,169.326095673,2,Gift Card
2021-12-11,nintendo switch,133.451922861,140.626757423,3,Toy & Games
2021-12-11,lego,119.102253736,121.972187561,4,Toy & Games
2021-12-11,airpods,117.667286824,121.972187561,5,Airpods
2021-12-11,amazon gift card,114.797352999,116.232319911,6,Gift Card
2021-12-11,pokemon cards,97.577750049,103.317617699,7,Toy & Games
2021-12-11,prime videos,90.402915486,94.707816224,8,Amazon
2021-12-11,air fryer,88.967948574,91.837882399,9,Appliance
2021-12-11,headphones,87.532981661,91.837882399,10,Computer
2021-12-12,gift cards,171.977712282,181.686131524,1,Gift Card
2021-12-12,amazon gift card,138.691703454,140.078620488,2,Gift Card
2021-12-12,wheel of time,137.304786419,147.013205661,3,Book
2021-12-12,nintendo switch,133.144035315,135.917869384,4,Toy & Games
2021-12-12,airpods,109.566445728,113.727196832,5,Airpods
2021-12-12,lego,102.631860556,106.792611659,6,Toy & Games
2021-12-12,smsxon,94.310358348,102.631860556,7,Miscellaneous
2021-12-12,weighted blanket,85.988856141,88.76269021,8,Bedding
2021-12-12,air fryer,84.601939107,87.375773176,9,Appliance
2021-12-12,ps5,84.601939107,87.375773176,9,Toy & Games
2021-12-13,gift cards,189.325530571,201.232796645,1,Gift Card
2021-12-13,nintendo switch,129.789200203,135.74283324,2,Toy & Games
2021-12-13,amazon gift card,120.263387344,123.835567166,3,Gift Card
2021-12-13,lego,114.309754307,119.072660736,4,Toy & Games
2021-12-13,airpods,105.974668055,107.165394663,5,Airpods
2021-12-13,smsxon,89.304495552,90.49522216,6,Miscellaneous
2021-12-13,air fryer,85.73231573,88.113768945,7,Appliance
2021-12-13,gift card,78.587956086,78.587956086,8,Gift Card
2021-12-13,ps5,75.015776264,82.160135908,9,Toy & Games
2021-12-13,live chat,72.634323049,73.825049657,10,Amazon
2021-12-13,kindle,72.634323049,72.634323049,10,Computer
2021-12-14,gift cards,182.038773837,185.631644373,1,Gift Card
2021-12-14,nintendo switch,108.9837396,111.378986624,2,Toy & Games
2021-12-14,airpods,97.007504479,99.402751503,3,Airpods
2021-12-14,lego,97.007504479,102.995622039,3,Toy & Games
2021-12-14,amazon gift card,91.019386919,95.809880967,5,Gift Card
2021-12-14,air fryer,80.24077531,83.833645846,6,Appliance
2021-12-14,ipad,79.043151798,82.636022334,7,Computer
2021-12-14,live chat,79.043151798,80.24077531,7,Amazon
2021-12-14,kindle,79.043151798,80.24077531,7,Computer
2021-12-14,massage gun,76.647904773,82.636022334,10,Healthcare
2021-12-15,gift cards,208.038261449,211.645861359,1,Gift Card
2021-12-15,amazon gift card,134.683729956,139.493863168,2,Gift Card
2021-12-15,nintendo switch,122.658396924,126.265996833,3,Toy & Games
2021-12-15,ps5,102.21533077,105.822930679,4,Toy & Games
2021-12-15,airpods,98.60773086,102.21533077,5,Airpods
2021-12-15,lego,97.405197557,102.21533077,6,Toy & Games
2021-12-15,wheel of time,84.177331222,90.189997738,7,Book
2021-12-15,smsxon,81.772264616,82.974797919,8,Miscellaneous
2021-12-15,gift card,80.569731313,80.569731313,9,Gift Card
2021-12-15,air fryer,79.367198009,80.569731313,10,Appliance
2021-12-16,gift cards,212.831500711,218.982700154,1,Gift Card
2021-12-16,amazon gift card,146.398546732,148.859026509,2,Gift Card
2021-12-16,wheel of time,142.707827066,155.010225951,3,Book
2021-12-16,nintendo switch,140.247347289,143.938066955,4,Toy & Games
2021-12-16,ps5,111.951829854,116.872789408,5,Toy & Games
2021-12-16,lego,104.570390523,108.261110188,6,Toy & Games
2021-12-16,xbox series x,99.649430969,102.109910746,7,Computer
2021-12-16,gift card,89.807511861,91.037751749,8,Gift Card
2021-12-16,headphones,88.577271972,89.807511861,9,Computer
2021-12-16,airpods,81.195832641,82.42607253,10,Airpods
2021-12-17,gift cards,223.771161224,228.885930623,1,Gift Card
2021-12-17,wheel of time,219.935084174,241.672854122,2,Book
2021-12-17,amazon gift card,147.049620233,149.607004932,3,Gift Card
2021-12-17,smsxon,101.016695638,108.688849737,4,Miscellaneous
2021-12-17,nintendo switch,97.180618589,101.016695638,5,Toy & Games
2021-12-17,gift card,95.901926239,97.180618589,6,Gift Card
2021-12-17,airpods,95.901926239,99.738003288,6,Airpods
2021-12-17,ps5,93.344541539,101.016695638,8,Toy & Games
2021-12-17,the expanse,90.787156839,93.344541539,9,Movie
2021-12-17,lego,88.22977214,104.852772688,10,Toy & Games
2021-12-18,gift cards,218.440214028,222.928711576,1,Gift Card
2021-12-18,smsxon,167.570575144,179.539901941,2,Miscellaneous
2021-12-18,nintendo switch,154.105082499,157.097414198,3,Toy & Games
2021-12-18,wheel of time,152.608916649,161.585911746,4,Book
2021-12-18,spiderman,142.135755703,149.61658495,5,Movie
2021-12-18,lego,137.647258154,140.639589853,6,Toy & Games
2021-12-18,amazon gift card,134.654926455,134.654926455,7,Gift Card
2021-12-18,prime videos,109.220107014,112.212438713,8,Amazon
2021-12-18,ps5,106.227775315,110.716272863,9,Toy & Games
2021-12-18,airpods,100.243111917,104.731609465,10,Airpods
2021-12-19,gift cards,198.212608125,202.65020383,1,Gift Card
2021-12-19,amazon gift card,147.91985681,153.836651082,2,Gift Card
2021-12-19,smsxon,146.440658242,158.274246787,3,Miscellaneous
2021-12-19,lego,133.127871129,144.961459674,4,Toy & Games
2021-12-19,wheel of time,119.815084016,119.815084016,5,Book
2021-12-19,covid 19 test kit at home,119.815084016,121.294282584,5,Covid Test
2021-12-19,nintendo switch,116.85668688,131.648672561,7,Toy & Games
2021-12-19,spiderman,113.898289744,118.335885448,8,Movie
2021-12-19,n95 mask,112.419091176,116.85668688,9,Face Masks
2021-12-19,kindle,99.106304063,102.064701199,10,Computer
2021-12-20,gift cards,215.598993,223.345064605,1,Gift Card
2021-12-20,covid 19 test kit at home,200.106849791,205.270897527,2,Covid Test
2021-12-20,amazon gift card,162.667503701,169.122563371,3,Gift Card
2021-12-20,nintendo switch,162.667503701,170.413575305,3,Toy & Games
2021-12-20,n95 mask,120.064109874,120.064109874,5,Face Masks
2021-12-20,ps5,116.191074072,125.228157611,6,Toy & Games
2021-12-20,covid test,113.609050204,117.482086006,7,Covid Test
2021-12-20,lego,104.571966665,109.736014401,8,Toy & Games
2021-12-20,smsxon,100.698930862,108.445002467,9,Miscellaneous
2021-12-20,spiderman,100.698930862,103.280954731,9,Movie
2021-12-21,covid 19 test kit at home,249.449918179,255.980020749,1,Covid Test
2021-12-21,gift cards,236.389713038,244.225836122,2,Gift Card
2021-12-21,amazon gift card,160.640523225,167.170625795,3,Gift Card
2021-12-21,covid test,122.765928318,130.602051402,4,Covid Test
2021-12-21,nintendo switch,121.459907804,122.765928318,5,Toy & Games
2021-12-21,n95 mask,120.15388729,122.765928318,6,Face Masks
2021-12-21,ps5,112.317764206,116.235825748,7,Toy & Games
2021-12-21,lego,107.09368215,120.15388729,8,Toy & Games
2021-12-21,binaxnow covid-19 rapid test kit,104.481641122,108.399702664,9,Covid Test
2021-12-21,airpods,91.421435982,96.645518038,10,Airpods
2021-12-22,covid 19 test kit at home,311.366930428,320.681325783,1,Covid Test
2021-12-22,gift cards,222.214860604,226.206744328,2,Gift Card
2021-12-22,n95 mask,149.030325675,150.360953583,3,Face Masks
2021-12-22,amazon gift card,127.74027915,131.732162873,4,Gift Card
2021-12-22,covid test,113.103372164,115.76462798,5,Covid Test
2021-12-22,gift card,97.13583727,99.797093086,6,Gift Card
2021-12-22,smsxon,95.805209362,102.458348901,7,Miscellaneous
2021-12-22,nintendo switch,94.474581455,103.788976809,8,Toy & Games
2021-12-22,ps5,91.813325639,94.474581455,9,Toy & Games
2021-12-22,airpods,91.813325639,93.143953547,9,Airpods
2021-12-23,covid 19 test kit at home,255.064425323,259.268783982,1,Covid Test
2021-12-23,gift cards,214.422291618,220.028103163,2,Gift Card
2021-12-23,n95 mask,177.984516572,190.597592549,3,Face Masks
2021-12-23,wheel of time,168.174346367,187.794686776,4,Book
2021-12-23,amazon gift card,107.911872252,113.517683798,5,Gift Card
2021-12-23,nintendo switch,105.108966479,106.510419366,6,Toy & Games
2021-12-23,gift card,105.108966479,109.313325139,6,Gift Card
2021-12-23,smsxon,105.108966479,110.714778025,6,Miscellaneous
2021-12-23,covid test,102.306060707,105.108966479,9,Covid Test
2021-12-23,binaxnow covid-19 rapid test kit,100.90460782,102.306060707,10,Covid Test
2021-12-24,gift cards,309.084029346,315.523279957,1,Gift Card
2021-12-24,n95 mask,254.350399149,268.838713025,2,Face Masks
2021-12-24,amazon gift card,202.836394258,206.056019564,3,Gift Card
2021-12-24,covid 19 test kit at home,196.397143647,198.0069563,4,Covid Test
2021-12-24,christmas movies,119.12613631,125.565386922,5,Holiday
2021-12-24,gift card,115.906511005,117.516323658,6,Gift Card
2021-12-24,kn95 face masks,115.906511005,120.735948963,6,Face Masks
2021-12-24,spiderman,111.077073046,117.516323658,8,Movie
2021-12-24,ps5,99.808384476,99.808384476,9,Toy & Games
2021-12-24,the expanse,94.978946518,104.637822435,10,Movie
2021-12-24,monitor,94.978946518,96.588759171,10,Computer
2021-12-24,nintendo switch,94.978946518,96.588759171,10,Toy & Games
2021-12-25,gift cards,344.938633779,348.476465921,1,Gift Card
2021-12-25,nintendo switch,217.576676692,228.190173116,2,Toy & Games
2021-12-25,ps5,187.50510349,194.580767773,3,Toy & Games
2021-12-25,gift card,176.891607066,182.198355278,4,Gift Card
2021-12-25,amazon gift card,176.891607066,180.429439208,4,Gift Card
2021-12-25,oculus quest 2,153.895698148,164.509194572,6,Movie
2021-12-25,covid 19 test kit at home,152.126782077,155.664614218,7,Covid Test
2021-12-25,airpods,132.6687053,139.744369582,8,Airpods
2021-12-25,christmas movies,125.593041017,146.820033865,9,Holiday
2021-12-25,lego,122.055208876,139.744369582,10,Toy & Games
2021-12-26,covid 19 test kit at home,214.678648539,219.52102407,1,Covid Test
2021-12-26,nintendo switch,190.466770884,209.836273008,2,Toy & Games
2021-12-26,oculus quest 2,135.586514867,143.657140752,3,Movie
2021-12-26,ps5,122.673513451,125.901763805,4,Toy & Games
2021-12-26,n95 mask,121.059388274,125.901763805,5,Face Masks
2021-12-26,airpods,109.760512035,112.988762389,6,Airpods
2021-12-26,smsxon,109.760512035,109.760512035,6,Miscellaneous
2021-12-26,gift cards,109.760512035,111.374637212,6,Gift Card
2021-12-26,lego,104.918136504,112.988762389,9,Toy & Games
2021-12-26,prime video,95.233385442,103.304011327,10,Amazon
2021-12-27,covid 19 test kit at home,354.71556793,363.161176691,1,Covid Test
2021-12-27,n95 mask,222.401030686,226.623835067,2,Face Masks
2021-12-27,nintendo switch,137.944943084,146.390551844,3,Toy & Games
2021-12-27,covid test,136.537341624,139.352544544,4,Covid Test
2021-12-27,oculus quest 2,126.684131404,129.499334324,5,Movie
2021-12-27,gift cards,102.754906583,104.162508043,6,Gift Card
2021-12-27,airpods,98.532102203,98.532102203,7,Airpods
2021-12-27,kindle,97.124500743,97.124500743,8,Computer
2021-12-27,headphones,95.716899283,101.347305123,9,Computer
2021-12-27,prime videos,95.716899283,104.162508043,9,Amazon
2021-12-28,covid 19 test kit at home,327.364474165,334.27089767,1,Covid Test
2021-12-28,n95 mask,259.68152381,265.206662615,2,Face Masks
2021-12-28,ps5,174.041872341,179.567011145,3,Toy & Games
2021-12-28,covid test,164.372879433,171.279302939,4,Covid Test
2021-12-28,kn95 face masks,121.553053698,128.459477204,5,Face Masks
2021-12-28,nintendo switch,113.265345492,118.790484296,6,Toy & Games
2021-12-28,covid testing kit for home rapid test,110.502776089,110.502776089,7,Covid Test
2021-12-28,playstation 5,98.071213779,103.596352584,8,Toy & Games
2021-12-28,oculus quest 2,93.927359676,96.689929078,9,Movie
2021-12-28,binaxnow covid-19 rapid test kit,92.546074975,92.546074975,10,Covid Test
2021-12-28,prime videos,92.546074975,100.833783182,10,Amazon
2021-12-29,covid 19 test kit at home,333.83367668,340.731066694,1,Covid Test
2021-12-29,n95 mask,216.578046441,222.095958453,2,Face Masks
2021-12-29,covid test,132.42988827,137.947800281,3,Covid Test
2021-12-29,nintendo switch,117.255630239,124.153020253,4,Toy & Games
2021-12-29,kn95 face masks,110.358240225,114.496674233,5,Face Masks
2021-12-29,kn95,99.322416202,102.081372208,6,Face Masks
2021-12-29,covid testing kit for home rapid test,96.563460197,96.563460197,7,Covid Test
2021-12-29,binaxnow covid-19 rapid test kit,92.425026188,92.425026188,8,Covid Test
2021-12-29,ps5,89.666070183,95.183982194,9,Toy & Games
2021-12-29,oculus quest 2,82.768680169,86.907114177,10,Movie
2021-12-30,covid 19 test kit at home,358.167999124,374.891796749,1,Covid Test
2021-12-30,n95 mask,234.133166743,241.101415753,2,Face Masks
2021-12-30,ps5,185.355423671,186.749073473,3,Toy & Games
2021-12-30,covid test,142.152279808,149.120528818,4,Covid Test
2021-12-30,kn95 face masks,114.279283767,119.853882975,5,Face Masks
2021-12-30,monitor,97.555486143,111.491984163,6,Computer
2021-12-30,n95,94.768186539,98.949135945,7,Face Masks
2021-12-30,covid testing kit for home rapid test,89.193587331,91.980886935,8,Covid Test
2021-12-30,playstation 5,86.406287726,89.193587331,9,Toy & Games
2021-12-30,binaxnow covid-19 rapid test kit,83.618988122,85.012637924,10,Covid Test
2021-12-30,nintendo switch,83.618988122,91.980886935,10,Toy & Games
2021-12-31,covid 19 test kit at home,245.266799232,248.276207811,1,Covid Test
2021-12-31,n95 mask,201.630374829,204.639783408,2,Face Masks
2021-12-31,kn95 face masks,124.890456051,127.89986463,3,Face Masks
2021-12-31,ps5,99.310483125,100.815187414,4,Toy & Games
2021-12-31,prime video,93.291665965,105.329300284,5,Amazon
2021-12-31,the expanse,84.263440227,87.272848806,6,Movie
2021-12-31,covid test,82.758735937,85.768144517,7,Covid Test
2021-12-31,prime videos,79.749327358,85.768144517,8,Amazon
2021-12-31,nintendo switch,79.749327358,79.749327358,8,Toy & Games
2021-12-31,kn95,75.235214488,76.739918778,10,Face Masks
2021-12-31,spiderman,75.235214488,75.235214488,10,Movie
2022-01-01,covid 19 test kit at home,239.68029277,245.987668895,1,Covid Test
2022-01-01,n95 mask,190.798127797,195.528659891,2,Face Masks
2022-01-01,kindle,104.071706071,107.225394134,3,Computer
2022-01-01,oculus quest 2,102.49486204,110.379082197,4,Movie
2022-01-01,kn95 face masks,102.49486204,105.648550102,4,Face Masks
2022-01-01,ps5,91.45695382,93.033797851,6,Toy & Games
2022-01-01,spiderman,89.880109789,93.033797851,7,Movie
2022-01-01,nintendo switch,85.149577695,94.610641883,8,Toy & Games
